roundId,answer,startedAt,updatedAt,answeredInRound,phaseId,aggregatorRoundId
18446744073709551617,100065521,1613537992,1613585352,18446744073709551617,1,1
18446744073709551618,100041369,1613624391,1613624400,18446744073709551618,1,2
18446744073709551619,99975000,1613653758,1613653781,18446744073709551619,1,3
18446744073709551620,99946811,1613703372,1613703399,18446744073709551620,1,4
18446744073709551621,100081345,1613763634,1613763651,18446744073709551621,1,5
18446744073709551622,100119397,1613784341,1613784377,18446744073709551622,1,6
18446744073709551623,100035000,1613784707,1613784739,18446744073709551623,1,7
18446744073709551624,100280424,1613865792,1613865829,18446744073709551624,1,8
18446744073709551625,100006421,1613866334,1613866432,18446744073709551625,1,9
18446744073709551626,100045000,1613870550,1613870612,18446744073709551626,1,10
18446744073709551627,100045000,1613870860,1613870876,18446744073709551627,1,11
18446744073709551628,100139313,1613957299,1613957315,18446744073709551628,1,12
18446744073709551629,99925000,1613989106,1613989123,18446744073709551629,1,13
18446744073709551630,99996457,1613992201,1613992219,18446744073709551630,1,14
18446744073709551631,100263301,1613992788,1613992830,18446744073709551631,1,15
18446744073709551632,99710000,1614058367,1614058542,18446744073709551632,1,16
18446744073709551633,100000000,1614060268,1614066162,18446744073709551633,1,17
18446744073709551634,100107022,1614071009,1614071194,18446744073709551634,1,18
18446744073709551635,100029591,1614071367,1614072461,18446744073709551635,1,19
18446744073709551636,100350893,1614076287,1614076391,18446744073709551636,1,20
18446744073709551637,100200339,1614076667,1614076698,18446744073709551637,1,21
18446744073709551638,100029587,1614076882,1614076913,18446744073709551638,1,22
18446744073709551639,100034860,1614076936,1614078958,18446744073709551639,1,23
18446744073709551640,99940000,1614081156,1614081200,18446744073709551640,1,24
18446744073709551641,100015000,1614081988,1614082034,18446744073709551641,1,25
18446744073709551642,100307286,1614088138,1614088143,18446744073709551642,1,26
18446744073709551643,100002669,1614088214,1614088225,18446744073709551643,1,27
18446744073709551644,100307286,1614088293,1614088306,18446744073709551644,1,28
18446744073709551645,100006281,1614088523,1614088555,18446744073709551645,1,29
18446744073709551646,100017281,1614091404,1614091455,18446744073709551646,1,30
18446744073709551647,99985000,1614092899,1614092901,18446744073709551647,1,31
18446744073709551648,99970826,1614093776,1614093790,18446744073709551648,1,32
18446744073709551649,99960000,1614093886,1614093960,18446744073709551649,1,33
18446744073709551650,100031338,1614097722,1614097755,18446744073709551650,1,34
18446744073709551651,99951932,1614107476,1614107501,18446744073709551651,1,35
18446744073709551652,100015000,1614114856,1614114878,18446744073709551652,1,36
18446744073709551653,100007241,1614128700,1614128712,18446744073709551653,1,37
18446744073709551654,100015000,1614129702,1614129772,18446744073709551654,1,38
18446744073709551655,99990299,1614130194,1614130266,18446744073709551655,1,39
18446744073709551656,100106777,1614211346,1614211458,18446744073709551656,1,40
18446744073709551657,100015000,1614297849,1614298149,18446744073709551657,1,41
18446744073709551658,99995000,1614298190,1614301880,18446744073709551658,1,42
18446744073709551659,99999559,1614309187,1614309207,18446744073709551659,1,43
18446744073709551660,99990000,1614384423,1614384578,18446744073709551660,1,44
18446744073709551661,100010149,1614387949,1614388074,18446744073709551661,1,45
18446744073709551662,99950388,1614410174,1614410612,18446744073709551662,1,46
18446744073709551663,99995000,1614421265,1614421466,18446744073709551663,1,47
18446744073709551664,100100000,1614470602,1614470697,18446744073709551664,1,48
18446744073709551665,100200000,1614504718,1614504798,18446744073709551665,1,49
18446744073709551666,100091158,1614521661,1614521759,18446744073709551666,1,50
18446744073709551667,100188838,1614543126,1614543153,18446744073709551667,1,51
18446744073709551668,100071072,1614629525,1614629571,18446744073709551668,1,52
18446744073709551669,100065000,1614643327,1614643366,18446744073709551669,1,53
18446744073709551670,100042901,1614643592,1614643668,18446744073709551670,1,54
18446744073709551671,100100000,1614730022,1614730186,18446744073709551671,1,55
18446744073709551672,100051846,1614816424,1614816451,18446744073709551672,1,56
18446744073709551673,100000000,1614902575,1614902594,18446744073709551673,1,57
18446744073709551674,100100755,1614913540,1614913588,18446744073709551674,1,58
18446744073709551675,100172496,1614914291,1614914322,18446744073709551675,1,59
18446744073709551676,100052162,1615000703,1615000712,18446744073709551676,1,60
18446744073709551677,100020000,1615087126,1615087131,18446744073709551677,1,61
18446744073709551678,100060000,1615089158,1615089182,18446744073709551678,1,62
18446744073709551679,100023200,1615161704,1615161778,18446744073709551679,1,63
18446744073709551680,100066868,1615185322,1615185341,18446744073709551680,1,64
18446744073709551681,100045000,1615271790,1615271825,18446744073709551681,1,65
18446744073709551682,100015000,1615294838,1615294900,18446744073709551682,1,66
18446744073709551683,100000000,1615381233,1615381281,18446744073709551683,1,67
18446744073709551684,100066276,1615395867,1615395893,18446744073709551684,1,68
18446744073709551685,100000000,1615482261,1615482355,18446744073709551685,1,69
18446744073709551686,100048024,1615489596,1615489819,18446744073709551686,1,70
18446744073709551687,100005845,1615549819,1615549839,18446744073709551687,1,71
18446744073709551688,100018882,1615612287,1615612367,18446744073709551688,1,72
18446744073709551689,99970000,1615698656,1615698711,18446744073709551689,1,73
18446744073709551690,100012306,1615723425,1615723429,18446744073709551690,1,74
18446744073709551691,99977333,1615766949,1615767164,18446744073709551691,1,75
18446744073709551692,100009739,1615800440,1615800487,18446744073709551692,1,76
18446744073709551693,100203910,1615813731,1615813811,18446744073709551693,1,77
18446744073709551694,100122405,1615813777,1615813865,18446744073709551694,1,78
18446744073709551695,100005000,1615852974,1615852992,18446744073709551695,1,79
18446744073709551696,100008977,1615939448,1615939613,18446744073709551696,1,80
18446744073709551697,100021046,1615961470,1615971454,18446744073709551697,1,81
18446744073709551698,100075000,1616008087,1616008113,18446744073709551698,1,82
18446744073709551699,100000720,1616025718,1616112117,18446744073709551699,1,83
18446744073709551700,99990000,1616112117,1616112136,18446744073709551700,1,84
18446744073709551701,100046891,1616146786,1616149812,18446744073709551701,1,85
18446744073709551702,100011139,1616199225,1616199289,18446744073709551702,1,86
18446744073709551703,100231304,1616224074,1616224116,18446744073709551703,1,87
18446744073709551704,100015000,1616227411,1616313791,18446744073709551704,1,88
18446744073709551705,100042033,1616313791,1616313946,18446744073709551705,1,89
18446744073709551706,100118207,1616333932,1616333941,18446744073709551706,1,90
18446744073709551707,100022816,1616338998,1616339018,18446744073709551707,1,91
18446744073709551708,100065000,1616353591,1616353659,18446744073709551708,1,92
18446744073709551709,100070323,1616356866,1616356875,18446744073709551709,1,93
18446744073709551710,100016209,1616374392,1616374428,18446744073709551710,1,94
18446744073709551711,100027743,1616460834,1616460872,18446744073709551711,1,95
18446744073709551712,100197739,1616465026,1616465039,18446744073709551712,1,96
18446744073709551713,100033086,1616465245,1616551619,18446744073709551713,1,97
18446744073709551714,100000000,1616551619,1616551654,18446744073709551714,1,98
18446744073709551715,99982500,1616630623,1616630705,18446744073709551715,1,99
18446744073709551716,99970000,1616630847,1616630902,18446744073709551716,1,100
18446744073709551717,99970000,1616630971,1616631016,18446744073709551717,1,101
18446744073709551718,99935000,1616631401,1616631435,18446744073709551718,1,102
18446744073709551719,100000000,1616634866,1616634875,18446744073709551719,1,103
18446744073709551720,100110299,1616718556,1616718582,18446744073709551720,1,104
18446744073709551721,100020000,1616720609,1616720732,18446744073709551721,1,105
18446744073709551722,100230863,1616748385,1616748393,18446744073709551722,1,106
18446744073709551723,100029795,1616834781,1616834798,18446744073709551723,1,107
18446744073709551724,100008011,1616853862,1616853950,18446744073709551724,1,108
18446744073709551725,100005000,1616854109,1616854123,18446744073709551725,1,109
18446744073709551726,99997305,1616940501,1616940531,18446744073709551726,1,110
18446744073709551727,100005000,1617026897,1617026992,18446744073709551727,1,111
18446744073709551728,100031456,1617098474,1617098496,18446744073709551728,1,112
18446744073709551729,100000000,1617102190,1617102216,18446744073709551729,1,113
18446744073709551730,100121124,1617177495,1617177507,18446744073709551730,1,114
18446744073709551731,100100000,1617177881,1617178029,18446744073709551731,1,115
18446744073709551732,100100000,1617178444,1617178461,18446744073709551732,1,116
18446744073709551733,100004786,1617264874,1617264878,18446744073709551733,1,117
18446744073709551734,100013567,1617312243,1617312370,18446744073709551734,1,118
18446744073709551735,100017897,1617398631,1617398716,18446744073709551735,1,119
18446744073709551736,99970000,1617419430,1617419456,18446744073709551736,1,120
18446744073709551737,100000000,1617439671,1617439752,18446744073709551737,1,121
18446744073709551738,100021492,1617526120,1617526196,18446744073709551738,1,122
18446744073709551739,100000000,1617590270,1617590320,18446744073709551739,1,123
18446744073709551740,100056792,1617617205,1617617206,18446744073709551740,1,124
18446744073709551741,100000000,1617620539,1617620575,18446744073709551741,1,125
18446744073709551742,100000000,1617624657,1617624725,18446744073709551742,1,126
18446744073709551743,100023768,1617631789,1617631794,18446744073709551743,1,127
18446744073709551744,100045934,1617638225,1617638235,18446744073709551744,1,128
18446744073709551745,100051399,1617667262,1617667363,18446744073709551745,1,129
18446744073709551746,100000828,1617733582,1617733618,18446744073709551746,1,130
18446744073709551747,100000000,1617819957,1617819991,18446744073709551747,1,131
18446744073709551748,100000018,1617906397,1617906411,18446744073709551748,1,132
18446744073709551749,100000000,1617992838,1617992857,18446744073709551749,1,133
18446744073709551750,99990000,1618079285,1618079307,18446744073709551750,1,134
18446744073709551751,100000000,1618165688,1618165697,18446744073709551751,1,135
18446744073709551752,99996900,1618252098,1618252122,18446744073709551752,1,136
18446744073709551753,100023202,1618338587,1618338633,18446744073709551753,1,137
18446744073709551754,100003671,1618425061,1618425139,18446744073709551754,1,138
18446744073709551755,100128120,1618511459,1618511532,18446744073709551755,1,139
18446744073709551756,100172707,1618597961,1618597967,18446744073709551756,1,140
18446744073709551757,100111429,1618684390,1618684414,18446744073709551757,1,141
18446744073709551758,100100000,1618770816,1618770824,18446744073709551758,1,142
18446744073709551759,100169595,1618783427,1618783446,18446744073709551759,1,143
18446744073709551760,100092945,1618869880,1618869886,18446744073709551760,1,144
18446744073709551761,100100000,1618956385,1618956398,18446744073709551761,1,145
18446744073709551762,100038592,1619042803,1619042819,18446744073709551762,1,146
18446744073709551763,100033283,1619059060,1619059100,18446744073709551763,1,147
18446744073709551764,100014765,1619145572,1619145587,18446744073709551764,1,148
18446744073709551765,100113757,1619231980,1619232032,18446744073709551765,1,149
18446744073709551766,100115937,1619318482,1619318483,18446744073709551766,1,150
18446744073709551767,100100000,1619384706,1619384788,18446744073709551767,1,151
18446744073709551768,100101270,1619471214,1619471227,18446744073709551768,1,152
18446744073709551769,100100000,1619557637,1619557653,18446744073709551769,1,153
18446744073709551770,100100000,1619644075,1619644092,18446744073709551770,1,154
18446744073709551771,100012603,1619730477,1619730549,18446744073709551771,1,155
18446744073709551772,100074321,1619816961,1619816981,18446744073709551772,1,156
18446744073709551773,100009211,1619903377,1619903414,18446744073709551773,1,157
18446744073709551774,100041353,1619989824,1619989860,18446744073709551774,1,158
18446744073709551775,100027776,1620076277,1620076295,18446744073709551775,1,159
18446744073709551776,100100000,1620162709,1620162722,18446744073709551776,1,160
18446744073709551777,100030879,1620313623,1620313644,18446744073709551777,1,161
18446744073709551778,100118821,1620400096,1620400136,18446744073709551778,1,162
18446744073709551779,100128099,1620406995,1620407104,18446744073709551779,1,163
18446744073709551780,100100000,1620493510,1620493557,18446744073709551780,1,164
18446744073709551781,100005906,1620579981,1620579989,18446744073709551781,1,165
18446744073709551782,100100000,1620666392,1620666414,18446744073709551782,1,166
18446744073709551783,100100000,1620677355,1620677639,18446744073709551783,1,167
18446744073709551784,100138000,1620764037,1620764059,18446744073709551784,1,168
18446744073709551785,100100000,1620850483,1620926716,18446744073709551785,1,169
18446744073709551786,100132750,1621013132,1621013184,18446744073709551786,1,170
18446744073709551787,100126460,1621099540,1621099557,18446744073709551787,1,171
18446744073709551788,100071921,1621185947,1621185975,18446744073709551788,1,172
18446744073709551789,100016795,1621272409,1621272467,18446744073709551789,1,173
18446744073709551790,100100000,1621358861,1621364544,18446744073709551790,1,174
18446744073709551791,100100000,1621364591,1621364731,18446744073709551791,1,175
18446744073709551792,100210533,1621451144,1621457103,18446744073709551792,1,176
18446744073709551793,100190612,1621543529,1621543585,18446744073709551793,1,177
18446744073709551794,100132406,1621629994,1621630036,18446744073709551794,1,178
18446744073709551795,100110490,1621716490,1621761421,18446744073709551795,1,179
18446744073709551796,100162674,1621766252,1621766292,18446744073709551796,1,180
18446744073709551797,100153890,1621852692,1621852734,18446744073709551797,1,181
18446744073709551798,100183390,1621939139,1621939189,18446744073709551798,1,182
18446744073709551799,100135048,1622025582,1622025605,18446744073709551799,1,183
18446744073709551800,100100972,1622111990,1622112031,18446744073709551800,1,184
18446744073709551801,100100000,1622192658,1622192680,18446744073709551801,1,185
18446744073709551802,100055058,1622279100,1622279123,18446744073709551802,1,186
18446744073709551803,100055025,1622365531,1622365558,18446744073709551803,1,187
18446744073709551804,100057450,1622451983,1622452011,18446744073709551804,1,188
18446744073709551805,100025210,1622538388,1622538460,18446744073709551805,1,189
18446744073709551806,100000289,1622624867,1622624943,18446744073709551806,1,190
18446744073709551807,100020000,1622711351,1622711368,18446744073709551807,1,191
18446744073709551808,100033803,1622797794,1622797842,18446744073709551808,1,192
18446744073709551809,100043832,1622884198,1622884207,18446744073709551809,1,193
18446744073709551810,100070537,1622970638,1622970643,18446744073709551810,1,194
18446744073709551811,100060000,1623057056,1623057064,18446744073709551811,1,195
18446744073709551812,100095761,1623143487,1623143532,18446744073709551812,1,196
18446744073709551813,100100000,1623229878,1623229901,18446744073709551813,1,197
18446744073709551814,100057375,1623316310,1623316394,18446744073709551814,1,198
18446744073709551815,100028435,1623402803,1623402847,18446744073709551815,1,199
18446744073709551816,100052151,1623489258,1623489310,18446744073709551816,1,200
18446744073709551817,100017447,1623575670,1623575693,18446744073709551817,1,201
18446744073709551818,100019714,1623662107,1623662122,18446744073709551818,1,202
18446744073709551819,100031393,1623748531,1623748546,18446744073709551819,1,203
18446744073709551820,100008204,1623834962,1623834982,18446744073709551820,1,204
18446744073709551821,100008756,1623921356,1623929467,18446744073709551821,1,205
18446744073709551822,100032755,1624015881,1624015955,18446744073709551822,1,206
18446744073709551823,100037588,1624102351,1624102416,18446744073709551823,1,207
18446744073709551824,100090548,1624188949,1624189029,18446744073709551824,1,208
18446744073709551825,100012833,1624275365,1624275378,18446744073709551825,1,209
18446744073709551826,100071130,1624361793,1624361806,18446744073709551826,1,210
18446744073709551827,100054024,1624448215,1624448228,18446744073709551827,1,211
18446744073709551828,100003082,1624534627,1624534655,18446744073709551828,1,212
18446744073709551829,99984211,1624621032,1624621035,18446744073709551829,1,213
18446744073709551830,100051546,1624707475,1624707503,18446744073709551830,1,214
18446744073709551831,100179769,1624793927,1624793954,18446744073709551831,1,215
18446744073709551832,100022458,1624880376,1624880408,18446744073709551832,1,216
18446744073709551833,100068645,1624966779,1624966785,18446744073709551833,1,217
18446744073709551834,100029262,1625053202,1625053218,18446744073709551834,1,218
18446744073709551835,100007698,1625139638,1625139645,18446744073709551835,1,219
18446744073709551836,100003691,1625226058,1625226078,18446744073709551836,1,220
18446744073709551837,100010786,1625312463,1625312473,18446744073709551837,1,221
18446744073709551838,100000000,1625398894,1625398958,18446744073709551838,1,222
18446744073709551839,100040516,1625485361,1625485403,18446744073709551839,1,223
18446744073709551840,100046705,1625571807,1625571832,18446744073709551840,1,224
18446744073709551841,100030382,1625658212,1625658220,18446744073709551841,1,225
18446744073709551842,100014223,1625744636,1625744638,18446744073709551842,1,226
18446744073709551843,100000000,1625831048,1625831069,18446744073709551843,1,227
18446744073709551844,100000000,1625917473,1625917497,18446744073709551844,1,228
18446744073709551845,100000000,1626003846,1626003887,18446744073709551845,1,229
18446744073709551846,100000000,1626090298,1626176701,18446744073709551846,1,230
18446744073709551847,100025000,1626263107,1626349516,18446744073709551847,1,231
18446744073709551848,100000000,1626349516,1626349533,18446744073709551848,1,232
18446744073709551849,100005413,1626386294,1626386307,18446744073709551849,1,233
18446744073709551850,100027381,1626472751,1626472786,18446744073709551850,1,234
18446744073709551851,100010557,1626559204,1626559217,18446744073709551851,1,235
18446744073709551852,100050339,1626645894,1626645982,18446744073709551852,1,236
18446744073709551853,100010434,1626732363,1626732394,18446744073709551853,1,237
18446744073709551854,100026270,1626818788,1626818804,18446744073709551854,1,238
18446744073709551855,100003611,1626905218,1626905226,18446744073709551855,1,239
18446744073709551856,100025400,1626991638,1626991677,18446744073709551856,1,240
18446744073709551857,100050594,1627078107,1627078351,18446744073709551857,1,241
18446744073709551858,100073016,1627164758,1627164780,18446744073709551858,1,242
18446744073709551859,100083735,1627251217,1627251242,18446744073709551859,1,243
18446744073709551860,100000000,1627337661,1627337675,18446744073709551860,1,244
18446744073709551861,100076600,1627385273,1627385308,18446744073709551861,1,245
18446744073709551862,100039288,1627471715,1627471736,18446744073709551862,1,246
18446744073709551863,100029477,1627558158,1627558185,18446744073709551863,1,247
18446744073709551864,100044997,1627644602,1627644630,18446744073709551864,1,248
18446744073709551865,100037662,1627731012,1627731017,18446744073709551865,1,249
18446744073709551866,100043587,1627817460,1627817463,18446744073709551866,1,250
18446744073709551867,100021722,1627903859,1627903973,18446744073709551867,1,251
18446744073709551868,100035967,1627990471,1627990493,18446744073709551868,1,252
18446744073709551869,99998194,1628076876,1628076884,18446744073709551869,1,253
18446744073709551870,100005433,1628163308,1628163351,18446744073709551870,1,254
18446744073709551871,100020537,1628249797,1628249822,18446744073709551871,1,255
18446744073709551872,100059017,1628336227,1628336249,18446744073709551872,1,256
18446744073709551873,100000000,1628422628,1628422643,18446744073709551873,1,257
18446744073709551874,100050233,1628509096,1628509105,18446744073709551874,1,258
18446744073709551875,100037071,1628595566,1628595589,18446744073709551875,1,259
18446744073709551876,100031464,1628682005,1628682023,18446744073709551876,1,260
18446744073709551877,100035706,1628768408,1628768427,18446744073709551877,1,261
18446744073709551878,100037091,1628854835,1628854839,18446744073709551878,1,262
18446744073709551879,100078383,1628941248,1628941298,18446744073709551879,1,263
18446744073709551880,100079295,1629027788,1629027834,18446744073709551880,1,264
18446744073709551881,100047037,1629114161,1629114206,18446744073709551881,1,265
18446744073709551882,100016267,1629200722,1629200749,18446744073709551882,1,266
18446744073709551883,100037986,1629287175,1629287213,18446744073709551883,1,267
18446744073709551884,100020500,1629373720,1629373958,18446744073709551884,1,268
18446744073709551885,99999753,1629460124,1629460142,18446744073709551885,1,269
18446744073709551886,100080975,1629546569,1629546632,18446744073709551886,1,270
18446744073709551887,100070312,1629633125,1629633168,18446744073709551887,1,271
18446744073709551888,100066996,1629719594,1629719637,18446744073709551888,1,272
18446744073709551889,100021661,1629756724,1629756732,18446744073709551889,1,273
18446744073709551890,100019000,1629843229,1629843248,18446744073709551890,1,274
18446744073709551891,100032626,1629929692,1629929706,18446744073709551891,1,275
18446744073709551892,100038468,1630016152,1630016200,18446744073709551892,1,276
18446744073709551893,100080564,1630102561,1630102567,18446744073709551893,1,277
18446744073709551894,100080216,1630189021,1630189247,18446744073709551894,1,278
18446744073709551895,100100000,1630275664,1630275672,18446744073709551895,1,279
18446744073709551896,100033478,1630362234,1630362239,18446744073709551896,1,280
18446744073709551897,100036466,1630448623,1630448642,18446744073709551897,1,281
18446744073709551898,100100000,1631053455,1631053498,18446744073709551898,1,282
18446744073709551899,100013812,1631139968,1631139977,18446744073709551899,1,283
18446744073709551900,100016513,1631226378,1631226402,18446744073709551900,1,284
18446744073709551901,100019364,1631312775,1631312810,18446744073709551901,1,285
18446744073709551902,100083596,1632411766,1632411790,18446744073709551902,1,286
18446744073709551903,99991556,1633016672,1633016678,18446744073709551903,1,287
18446744073709551904,100039833,1633621495,1633621537,18446744073709551904,1,288
18446744073709551905,100014423,1633707897,1633707927,18446744073709551905,1,289
18446744073709551906,100000605,1634312719,1634312791,18446744073709551906,1,290
18446744073709551907,100000605,1634917613,1635692325,18446744073709551906,1,291
18446744073709551908,100072374,1635692325,1635692338,18446744073709551908,1,292
18446744073709551909,100072374,1635778733,1636383713,18446744073709551908,1,293
18446744073709551910,100072374,1636383713,1636988575,18446744073709551908,1,294
18446744073709551911,100016874,1636988575,1637383342,18446744073709551911,1,295
18446744073709551912,100070475,1637988192,1637988309,18446744073709551912,1,296
18446744073709551913,100070475,1638074669,1638679550,18446744073709551912,1,297
18446744073709551914,100142463,1638679550,1638679556,18446744073709551914,1,298
36893488147419103233,99991300,1617267364,1617267364,36893488147419103233,2,1
36893488147419103234,99995920,1617353808,1617353808,36893488147419103234,2,2
36893488147419103235,99970000,1617440231,1617440231,36893488147419103235,2,3
36893488147419103236,100040727,1617526637,1617526637,36893488147419103236,2,4
36893488147419103237,100000000,1617613044,1617613044,36893488147419103237,2,5
36893488147419103238,99986999,1617699466,1617699466,36893488147419103238,2,6
36893488147419103239,99980007,1617785902,1617785902,36893488147419103239,2,7
36893488147419103240,99980617,1617872300,1617872300,36893488147419103240,2,8
36893488147419103241,100025727,1617958708,1617958708,36893488147419103241,2,9
36893488147419103242,100000000,1618045130,1618045130,36893488147419103242,2,10
36893488147419103243,100000000,1618131530,1618131530,36893488147419103243,2,11
36893488147419103244,99950000,1618217953,1618217953,36893488147419103244,2,12
36893488147419103245,100000000,1618304360,1618304360,36893488147419103245,2,13
36893488147419103246,100099148,1618390799,1618390799,36893488147419103246,2,14
36893488147419103247,100020294,1618477208,1618477208,36893488147419103247,2,15
36893488147419103248,100107213,1618563760,1618563760,36893488147419103248,2,16
36893488147419103249,100158424,1618564102,1618564102,36893488147419103249,2,17
36893488147419103250,100100000,1618650510,1618650510,36893488147419103250,2,18
36893488147419103251,100842701,1618717050,1618717050,36893488147419103251,2,19
36893488147419103252,101391499,1618717399,1618717399,36893488147419103252,2,20
36893488147419103253,100446273,1618717499,1618717499,36893488147419103253,2,21
36893488147419103254,101339473,1618717500,1618717500,36893488147419103254,2,22
36893488147419103255,100500000,1618717835,1618717835,36893488147419103255,2,23
36893488147419103256,101863151,1618717909,1618717909,36893488147419103256,2,24
36893488147419103257,100970903,1618718484,1618718484,36893488147419103257,2,25
36893488147419103258,101742445,1618718523,1618718523,36893488147419103258,2,26
36893488147419103259,100900000,1618718529,1618718529,36893488147419103259,2,27
36893488147419103260,101742445,1618718570,1618718570,36893488147419103260,2,28
36893488147419103261,101000000,1618719088,1618719088,36893488147419103261,2,29
36893488147419103262,101621912,1618719123,1618719123,36893488147419103262,2,30
36893488147419103263,101000000,1618719326,1618719326,36893488147419103263,2,31
36893488147419103264,101894958,1618719365,1618719365,36893488147419103264,2,32
36893488147419103265,101000000,1618719441,1618719441,36893488147419103265,2,33
36893488147419103266,101732475,1618719478,1618719478,36893488147419103266,2,34
36893488147419103267,101209913,1618719904,1618719904,36893488147419103267,2,35
36893488147419103268,100673407,1618721448,1618721448,36893488147419103268,2,36
36893488147419103269,100146916,1618730898,1618730898,36893488147419103269,2,37
